Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-02;Zimmer RS et al.;06.07.2026;06.07.2026;BMC Public Health;2026;Physiologische Hitzebelastung in der Schwangerschaft: Wearables und Anpassungsstrategien in Ghana;Die Physio-HeMAB-Studie untersucht die Auswirkungen von Umgebungshitze auf physiologische Parameter schwangerer Frauen und fetale Gesundheit sowie den Effekt von Anpassungsstrategien in ländlichen Nordghana.;"Studienprotokoll mit integriertem Design: Kontinuierliche Messung von Herzfrequenz, Herzfrequenzvariabilität, Kernkörpertemperatur und Aktivität mittels tragbarer Geräte; Umgebungsüberwachung durch WBGT (Wet-Bulb Globe Temperature) und UTCI (Universal Thermal Climate Index) auf Haushaltsebene; Bewertung fetaler Indikatoren einschließlich fetale Herzfrequenz und Doppler-Indizes zur Abbildung physiologischer Hitzereaktionen.";Tropen-Setting, aber Methodik und Hitzeadaptation übertragbar auf gemäßigte Zonen;42410409;https://pubmed.ncbi.nlm.nih.gov/42410409/
2026-09-02;Kennedy J et al.;03.07.2026;03.07.2026;Nat Food;2026;Reduktion von Fleisch und Milchprodukten: Gesundheit, Umwelt und Ernährung in Schottland;Modellierungsstudie zu 33 Ernährungspfaden zur Reduktion von Fleisch- und Milchkonsum um 20–35% evaluiert Effekte auf Nährstoffaufnahme, kardiometabolische Erkrankungen, Treibhausgasemissionen und Kosten in einer repräsentativen schottischen Stichprobe.;"Fast alle Reduktionspfade verbesserten Ernährungs-, Gesundheits- und Umweltoutcomes ohne Kostensteigerung. Gram-für-Gram-Ersatz von Fleisch und Milch durch Gemüse, Hülsenfrüchte, Eier und pflanzliche Alternativen erzielte größte Gewinne; CO₂-Reduktion bis zu 2,8–11 % des Emissionsbudgets bis 2040 möglich.";Großbritannien, gemäßigte Klimazone, vergleichbare Ernährungsmuster;42399703;https://pubmed.ncbi.nlm.nih.gov/42399703/
2026-09-01;Perkins NJ et al.;18.08.2026;31.08.2026;Int J Epidemiol;2026;Extreme Temperaturen und Frühgeburtsrisiko in den USA;Prospektive Kohortenstudie untersuchte die Assoziation zwischen vorgeburtlicher Exposition gegenüber extremen Temperaturen und Frühgeburtsrisiko bei über 200.000 Schwangerschaften.;Chronische Kälteexposition: Odds Ratio 1,66 für Frühgeburten <34 Wochen, 1,40 für 34-37 Wochen, 1,16 für 37-39 Wochen. Chronische Hitzeexposition: OR 1,20, 1,13 bzw. 1,32. Assoziationen waren im ersten Trimester stärker (p<0,05).;"USA, gemäßigte Klimazone; Temperatureffekte teilweise auf Deutschland übertragbar";42671351;https://pubmed.ncbi.nlm.nih.gov/42671351/
2026-09-01;Flynn A et al.;2026;31.08.2026;J Nurs Manag;2026;Nachhaltigkeitsorientierung von Pflege- und Hebammenpersonal in Europa;Querschnittsumfrage bei 256 Pflege- und Hebammenpersonal aus Irland, Vereinigtes Königreich, Deutschland und weiteren europäischen Ländern zur Haltung gegenüber Nachhaltigkeit und Klimawandel.;"78% stimmten zu, dass Klimawandel ein wichtiges Anliegen der Pflege ist; 87,1% unterstützten Nachhaltigkeit. 84,4% wendeten Nachhaltigkeitsprinzipien privat an, aber nur 53,5% am Arbeitsplatz (p<0,001). Signifikanter Zusammenhang zwischen privatem und beruflichem Nachhaltigkeitsverhalten.";Europäische Länder, besonders Deutschland - Kultur und Gesundheitssystem direkt übertragbar;42670663;https://pubmed.ncbi.nlm.nih.gov/42670663/
2026-09-01;Herrmann A et al.;2026;30.08.2026;Environ Health Prev Med;2026;Klimaresiliente Gesundheitssysteme für ältere Menschen in Deutschland und Japan;Expertenworkshop zu Strategien zur Steigerung der Klimaresilienzen von Gesundheitssystemen in alternden Gesellschaften mit Fokus auf soziale Isolation und Hitzerisiken.;"Kernfindung: Gezielte Interventionen gegen soziale Isolation und Hitzegesundheitsrisiken wurden als vielversprechender Weg zur Steigerung der Systemresilienz identifiziert; bisherige Interventionen adressieren diese nicht simultan in skalenübergreifender Perspektive.";Deutschland und Japan, beide überalternde Gesellschaften, gemäßigte Klimazonen;42669523;https://pubmed.ncbi.nlm.nih.gov/42669523/
2026-09-01;Zhang Y et al.;12.08.2026;27.08.2026;Front Public Health;2026;Luftverschmutzung und Rheumatoide Arthritis: Metabolische Mechanismen;UK Biobank-Kohortenstudie (403.332 Teilnehmende, 14 Jahre Follow-up) untersuchte Zusammenhänge zwischen Langzeitluftschadstoffexposition, Plasmametabolomen und Rheumatoide-Arthritis-Risiko.;"PM2,5-bezogene metabolische Signaturen: Hazard Ratio 1,208 pro Standardabweichung (95%-KI: 1,180-1,236); NO2: HR 1,141 (1,109-1,173); NOx: HR 1,174 (1,148-1,201). Metabolische Signaturen erklärten 15,7-21,1% der Assoziation Luftverschmutzung-RA.";UK Biobank, europäische Daten, gemäßigte Klimazone, vergleichbares Versorgungssystem;42656414;https://pubmed.ncbi.nlm.nih.gov/42656414/
2026-09-01;Zhang Z et al.;01.10.2026;07.07.2026;Environ Pollut;2026;Licht- und Luftverschmutzungsexposition und COPD-Risiko in UK;Prospektive Kohortenstudie (86.080 Teilnehmende, 13 Millionen Lichtsensor-Stunden) untersuchte unabhängige und wechselwirkende Effekte von persönlicher Lichtexposition und Luftverschmutzung auf Neuauftreten COPD.;"Hellere Taglichtexposition (90-100% Perzentil vs. 0-50%): HR 0,72 (95%-KI: 0,60-0,88). Hellere Nachtlichtexposition (90-100%): HR 1,41 (1,23-1,63). Signifikante additive Wechselwirkung zwischen Nachtlicht und Luftverschmutzung; Effekt stärker bei höherer PM-Exposition.";UK Biobank, europäische Daten, gemäßigte Klimazone, hohes Übertragungspotenzial;42413849;https://pubmed.ncbi.nlm.nih.gov/42413849/
2026-08-31;Piedra JP et al.;22.07.2026;06.08.2026;Front Public Health;2026;Luftverschmutzung und Atemwegssymptome in Ecuador: Stickoxide und Schwefeldioxid;Querschnittsstudie an 1807 ecuadorianischen Arbeitern zur Assoziation zwischen informeller Beschäftigung, satellitengestützten Luftschadstoffmetriken und Atemwegssymptomen.;Informelle Beschäftigung zeigte stärkste Assoziation mit Atemwegssymptomen: Asthma (aOR 12,56 [95% KI 5,09–32,87]), Giemen (aOR 6,78 [95% KI 1,83–27,89]), chronischer Husten (aOR 4,14 [95% KI 2,26–7,74]). Nach Kontrolle der Höhe: NO₂ und SO₂ primäre unabhängige Umweltprädiktoren für chronische Phlegmen und Husten.;"Methodik übertragbar auf Deutschland; Temperaturschwellen und Bevölkerungsanpassung nicht vergleichbar";42558606;https://pubmed.ncbi.nlm.nih.gov/42558606/
2026-08-31;Daoud S et al.;01.08.2026;31.07.2026;Environ Sci Pollut Res Int;2026;Luftverschmutzung und Suizidmortalität im Vereinigten Königreich;Fixed-Effects-Panel-Regressionsanalyse zur Assoziation zwischen Feinstaubkonzentration (PM₂.₅) und Suizidmortalität in englischen Kommunalverwaltungen (2015–2023).;"Nach Kontrolle von Behörden- und Jahresfesteffekten: PM₂.₅ positiv und signifikant mit Suizidmortalität assoziiert (β = 0,221, p = 0,007). Nichtlineares Modell zeigt U-förmige Beziehung mit Wendepunkt bei 7,8 µg/m³; über diesem Schwellenwert erhöhte Suizidmortalität.";"Großbritannien, gemäßigte Klimazone, nationale Daten; Kausalität nicht belegt, Ergebnisse explorativer Natur";42538457;https://pubmed.ncbi.nlm.nih.gov/42538457/
2026-08-31;Berden DP et al.;02.07.2026;17.07.2026;Front Public Health;2026;Innenraumluftqualität in europäischen Schulen: LEARN-Studienprotokoll;Crossover-Interventionsstudie in Schulen (Belgien, Dänemark, Griechenland) zur Bewertung der Auswirkung von Luftreinigern auf Innenraumluftqualität, Expositionsbiomarker und kognitiver Leistung bei 450 Grundschülern.;Geplante Studie mit detaillierten Messungen flüchtiger organischer Verbindungen, Formaldehyd, polyzyklischer aromatischer Kohlenwasserstoffe und Partikeln (PM₁₀, PM₂.₅, ultrafeine Partikel). Standardisierte kognitive Tests an drei Sprachen, Biomarker in Urin und Blut, Blutdruckmessungen vorgesehen. Primäre Analyse mit gemischten Modellen für Expositions-Reaktions-Beziehungen.;Europa (Belgien, Dänemark, Griechenland), gemäßigte Klimazone, direkt relevant für deutsche Schulen;42465630;https://pubmed.ncbi.nlm.nih.gov/42465630/
2026-08-31;Mathé P et al.;14.07.2026;14.07.2026;PLoS One;2026;Hitze und Krankenhausinfektionen: Staphylococcus aureus und E. coli-Bakteriämie;Prospektive Multicenter-Studie an sechs deutschen Kliniken zur Auswirkung von Hitzetagen auf die Inzidenz von Staphylococcus aureus und Escherichia coli-Bakteriämie.;Bei 2870 SAB und 4421 ECB-Fällen (2017–2019): Saisonale Schwankungen (ECB Peak-to-Trough-Ratio 1,33 [95% KI 1,23–1,45], p < 0,001). Bei nosokomialem SAB signifikante Assoziation mit Hitzetagen nach 2 Tagen (IRR 1,45 [95% KI 1,17–1,82], p = 0,001).;Deutschland, deutschsprachiger Raum, klinische Datenbank, direkte Übertragbarkeit;42447085;https://pubmed.ncbi.nlm.nih.gov/42447085/
2026-08-31;Lelieveld J et al.;26.08.2026;08.07.2026;Cardiovasc Res;2026;Ultrafeine Partikel und Mortalität: Europäische und nordamerikanische Querschnittsanalyse;Studie integriert Erdbeobachtungen und Machine Learning, um die Langzeitexposition gegenüber Ultrafeinpartikeln (UFP < 100 nm) zu schätzen und die Sterblichkeitsbelastung in urbanen Umgebungen zu bewerten.;"Geschätzte Mortalitätsdichte in Europa: 35,7 (15,8–65,5) pro 100 000 Menschen pro Jahr; Nordamerika: 27,4 (12,9–47,4) pro 100 000. UFP-Exposition und Mortalität besonders hoch in Süd- und Osteuropa. Schätzungsweise 1,99 (0,81–3,89) Millionen überschüssiger Todesfälle pro Jahr global durch UFP.";Europa und Nordamerika, gemäßigte Klimazonen, direkte Relevanz für deutsches Gesundheitssystem;42417425;https://pubmed.ncbi.nlm.nih.gov/42417425/
2026-08-31;Heinken C et al.;07.07.2026;07.07.2026;Int J Equity Health;2026;Hitze und sozioökonomische Ungleichheit: Innenhitze als Vermittler bei älteren Frauen;Studie untersucht den vermittelnden Effekt der häuslichen Wärmeexposition auf die Beziehung zwischen Sozioökonomie und Hitzeerschöpfung bei älteren Erwachsenen in Deutschland.;"Geringeres Einkommen war mit höherer Hitzeerschöpfung bei älteren Frauen verbunden (Gesamt-Effekt β = -0,09 [-0,14; -0,03]); häusliche Wärmeexposition vermittelte 11% dieser Assoziation. Keine signifikante Mediation durch Wärmeexposition bei Männern gefunden.";Deutschland, gemäßigte Klimazone, aktuell, direkter Bezug zu Gesundheitssystem und Risikogruppen;42415109;https://pubmed.ncbi.nlm.nih.gov/42415109/
2026-08-30;Arellano B et al.;14.08.2026;29.08.2026;Front Public Health;2026;Nächtliche Hitze als Hauptrisikofaktor für hitzebedingte Todesfälle bei älteren Erwachsenen in Barcelona;Diese Studie untersuchte die Auswirkungen von Tag- und Nachttemperaturen auf die Sterblichkeit älterer Erwachsener in Barcelona zwischen 2007 und 2018 mittels Zeit-Reihen-Epidemiologie.;721 Todesfälle waren nächtlichen Hitzewellen zuzurechnen, gegenüber 571 Todesfällen bei Tages-Hitzewellen. Nächtliche Temperaturen spielen eine entscheidendere Rolle als Tagestemperaturen bei der hitzeassoziierten Sterblichkeit. Die Studie fordert eine Revision der Hitzewarnsysteme um nächtliche Temperaturen und Persistenzkriterien.;"Südeuropa mit vergleichbarer urbaner Struktur und ähnlichen Hitzewellen; methodische Erkenntnisse für Heat Health Action Plan relevant";42666960;https://pubmed.ncbi.nlm.nih.gov/42666960/
2026-08-30;Li L et al.;21.08.2026;26.08.2026;Int J Chron Obstruct Pulmon Dis;2026;Luftverschmutzung und COPD-Krankenhausaufenthalte in China: Kasui-Studie mit Fall-Crossover-Design;Retrospektive Fall-Crossover-Studie in China 2012–2022 untersuchte Assoziationen zwischen Luftschadstoffen und COPD-Krankenhausaufenthalten bei 68.482 Patienten.;PM2,5, PM10, NO2 und CO waren signifikant mit COPD-Aufnahmen assoziiert (OR 1,015–1,034 je Standard-Abweichung). Stärkste Assoziation für PM10 an Lag-Tag 4. Junge Patienten, Raucher und Landwirte waren besonders anfällig. Effekte blieben nach Ausschluss von COVID-19-Fällen bestehen.;"Nur bedingt: Höhere Expositionsschwellen und andere Versorgungsstruktur als Deutschland; Methodik jedoch übertragbar";42644138;https://pubmed.ncbi.nlm.nih.gov/42644138/
2026-08-30;Moroșan A et al.;11.08.2026;26.08.2026;Front Public Health;2026;Umweltsteuern, Luftverschmutzung und Gesundheitsergebnisse in EU-Staaten – eine raumzeitliche Analyse;Die Studie untersuchte mittels räumlich-temporaler Modelle den Zusammenhang zwischen Umweltsteuern, Luftverschmutzung und Morbiditäts-/Mortalitätsergebnissen in EU-Mitgliedsstaaten.;Pollution- und Ressourcensteuern reduzierten Luftverschmutzung signifikant mit Spillover-Effekten in Nachbarländer. PM2,5, Treibhausgase und versauernd wirkende Gase zeigten positive statistisch signifikante Assoziationen mit Herz-Kreislauf- und Atemwegserkrankungstodesfällen (direkte und indirekte Effekte).;EU-weit anwendbar, direkte Relevanz für deutsche Umweltpolitik und Steuergestaltung;42643558;https://pubmed.ncbi.nlm.nih.gov/42643558/
2026-08-30;Hatem G et al.;21.08.2026;21.08.2026;Eur J Pediatr;2026;Familiale, Wohnungs- und Haushaltsfaktoren für Neurodermitis bei Schulkindern in Portugal;Querschnittstudie in Porto untersuchte mittels gemischten logistischen Regressionsmodellen Assoziationen zwischen Kind-, Haushalt- und Wohnmerkmalen und Neurodermitis-Diagnose bei 1.227 Schulkindern.;"Erhöhte Odds für Neurodermitis: Sekundärrauchexposition postnatal (aOR 1,48; 95%-KI 1,26–1,73), Familiengeschichte (aOR 3,53; 95%-KI 3,00–4,15), höheres Einkommen (aOR 1,40; 95%-KI 1,11–1,77), Nähe zu Verkehrszonen (aOR 1,32; 95%-KI 1,11–1,48). Reduzierte Odds bei höherer Mutterbildung (aOR 0,68).";Portugal, südeuropäische gemäßigte Klimazone, strukturell vergleichbar mit Deutschland;42629451;https://pubmed.ncbi.nlm.nih.gov/42629451/
2026-08-30;Khader Y et al.;06.08.2026;21.08.2026;Front Public Health;2026;Kernkompetenzen für Klima- und Umwelt-Epidemiologie in Feldepidemiologie-Trainingsprogrammen – Delphi-Konsensstudie;Dreistufige Delphi-Studie entwickelte einen konsensualen, praxisorientierten Kompetenzrahmen für die Integration von Klima- und Umwelt-Epidemiologie in Feldepidemiologie-Trainingsprogramme in der östlichen Mittelmeer-Region.;Konsens über neun Kompetenzdomänen mit höchstbewerteten Funktionen: Surveillance, Ausbruchsuntersuchung und Datenanalyse in Klima-/Umweltkontext. Workshop-Validierung bestätigte Relevanz, Klarheit und Machbarkeit aller Domänen. Staffelweise Umsetzung innerhalb bestehender FETP-Curricula empfohlen.;Qualitative Konsensstudie mit Expertenbeteiligung, Methodologie für Deutschland/Europa anwendbar;42625798;https://pubmed.ncbi.nlm.nih.gov/42625798/
2026-08-30;Scheidl ST et al.;08.07.2026;09.07.2026;BMC Public Health;2026;Hitzebelastung in Krankenhäusern: Wahrnehmung und Raumklimamessungen zur Hitzeaktionsplanung;Querschnittstudie in einem deutschen Universitätskrankenhaus kombinierte Mitarbeiterbefragungen zur Hitzebelastung mit kontinuierlichen Temperaturmessungen in Personalräumen.;38,7 % der 681 Mitarbeiter hatten hohe oder sehr hohe wahrgenommene Hitzebelastung. Symptome waren Müdigkeit, Konzentrationsschwierigkeiten und Schwindel. Höhere Hitzebelastung bei körperlich aktiven Fachkräften und auf oberen Stockwerken mit erhöhten Temperaturen. Fehlende Hitzeschulung korrelierte mit höherer Belastung (p < 0,001).;Deutsches Krankenhaus im südlichen Bayern, direkt übertragbar auf deutsche Gesundheitseinrichtungen;42420931;https://pubmed.ncbi.nlm.nih.gov/42420931/
2026-08-29;Hecht T et al.;18.08.2026;27.08.2026;Int J Environ Res Public Health;2026;Extreme Hitze und Notaufnahme-Besuche in den USA (2018-2025);Analyse der Assoziation zwischen extremen Hiteereignissen und Notaufnahme-Besuchen (EDV) wegen hitzebezogener Erkrankungen in zehn US-Regionen mit täglich gemessenen Temperatur- und Hitzeindex-Daten.;Maximale Temperatur und Hitzeindex waren signifikante Prädiktoren für EDV-Anstiege. Assoziationen waren weitgehend zeitgleich (maximale Korrelation bei Lag null). EDV stiegen mehrere Tage vor Spitzenbedingungen an, unterstrichen die Notwendigkeit Echtzeit-Response.;USA, begrenzte Übertragung - andere Hitzetoleranz und Versorgungsstrukturen als gemäßigte Zonen.;42652388;https://pubmed.ncbi.nlm.nih.gov/42652388/
2026-08-29;Hendrickx H et al.;18.08.2026;27.08.2026;Int J Environ Res Public Health;2026;Luftverschmutzung und Neurokognition von Schulkindern in Belgien;Studie untersuchte Auswirkungen von Feinstaubexposition (PM) auf Gefäßfunktion und Aufmerksamkeit bei 138 belgischen Grundschülern (10 Jahre) mit wiederholten Messungen.;"Erhöhte direkte PM-Exposition (4h) war mit reduzierter mikrovaskulärer Dilatation assoziiert; Aufmerksamkeit verbesserte sich paradox mit direkter und kürzlicher PM-Exposition. Keine signifikanten Assoziationen mit NO2 gefunden.";Belgien, gemäßigte Klimazone, vergleichbares Versorgungssystem mit Deutschland.;42652386;https://pubmed.ncbi.nlm.nih.gov/42652386/
2026-08-29;Vertanen-Greis H et al.;28.07.2026;27.08.2026;Int J Environ Res Public Health;2026;Stimm- und Atemwegsveränderungen bei finnischen Lehrern durch Raumluftqualität;Feldstudien-Proof-of-Concept mit 47 finnischen Lehrern untersuchte Assoziationen zwischen wahrgenommener Innenraumluftqualität und selbstberichteten Stimmveränderungen mit laryngoskopischen Messungen.;"Keine signifikanten klinischen Stimmveränderungen nachweisbar. Schlechtere nachmittägliche Raumluftqualität assoziiert mit höheren Symptom-Scores (VAS); längere tägliche Expositionsdauer korrelierte mit größerer subjektiver Verschlechterung. Symptome ohne Hinweise auf Umweltursächlichkeit.";Finnland, nordische Klimazone, berufliche Exposition übertragbar als Prinzip.;42652289;https://pubmed.ncbi.nlm.nih.gov/42652289/
2026-08-29;Ramírez-Moreno JM et al.;12.08.2026;26.08.2026;Med Sci (Basel);2026;Feinstaub und regionale Schlaganfall-Disparitäten in Spanien;Ökologische Studie untersuchte Zusammenhänge zwischen Langzeit-PM2.5-Exposition und regionalen Unterschieden in Schlaganfall-Hospitalisierung und Sterblichkeit in 17 spanischen Autonomiegebieten (2013-2021).;PM2.5 zeigte schwache positive Korrelation mit altersstandardisierter Schlaganfall-Sterblichkeit (r=0,264, p<0,001). Regionale Variabilität in Schlaganfall-Last war durch verfügbare Luftverschmutzungsindikatoren nicht ausreichend erklärbar.;Südeuropa, mediterranes Klima - höhere Temperatur- und Pollutantenschwellen als Deutschland.;42646609;https://pubmed.ncbi.nlm.nih.gov/42646609/
